player_id,player_name,team_code,contestant_id,Team Formation,Team Player Formation,Jersey Number,matches,pp_z1,pp_z2,pp_z3,pp_z4,pp_z5,pp_z6,pp_z7,pp_z8,pp_z9,pp_z10,pp_z11,pp_z12,pp_z13,pp_z14,pp_z15,pp_z16,pp_z17,pp_z18,cross_ttl_z10,cross_ttl_z12,cross_ttl_z13,cross_ttl_z15,cross_ttl_z16,cross_ttl_z18,cross_suc_z10,cross_suc_z12,cross_suc_z13,cross_suc_z15,cross_suc_z16,cross_suc_z18,to_ttl_z10,to_ttl_z11,to_ttl_z12,to_ttl_z13,to_ttl_z14,to_ttl_z15,to_ttl_z16,to_ttl_z17,to_ttl_z18,to_suc_z10,to_suc_z11,to_suc_z12,to_suc_z13,to_suc_z14,to_suc_z15,to_suc_z16,to_suc_z17,to_suc_z18,shot_z10,shot_z11,shot_z12,shot_z13,shot_z14,shot_z15,shot_z16,shot_z17,shot_z18,goal_z10,goal_z11,goal_z12,goal_z13,goal_z14,goal_z15,goal_z16,goal_z17,goal_z18,tackle_ttl_z1,tackle_ttl_z2,tackle_ttl_z3,tackle_ttl_z4,tackle_ttl_z5,tackle_ttl_z6,tackle_ttl_z7,tackle_ttl_z8,tackle_ttl_z9,tackle_ttl_z10,tackle_ttl_z11,tackle_ttl_z12,tackle_ttl_z13,tackle_ttl_z14,tackle_ttl_z15,tackle_ttl_z16,tackle_ttl_z17,tackle_ttl_z18,tackle_suc_z1,tackle_suc_z2,tackle_suc_z3,tackle_suc_z4,tackle_suc_z5,tackle_suc_z6,tackle_suc_z7,tackle_suc_z8,tackle_suc_z9,tackle_suc_z10,tackle_suc_z11,tackle_suc_z12,tackle_suc_z13,tackle_suc_z14,tackle_suc_z15,tackle_suc_z16,tackle_suc_z17,tackle_suc_z18,int_z1,int_z2,int_z3,int_z4,int_z5,int_z6,int_z7,int_z8,int_z9,int_z10,int_z11,int_z12,int_z13,int_z14,int_z15,int_z16,int_z17,int_z18,chall_z1,chall_z2,chall_z3,chall_z4,chall_z5,chall_z6,chall_z7,chall_z8,chall_z9,chall_z10,chall_z11,chall_z12,chall_z13,chall_z14,chall_z15,chall_z16,chall_z17,chall_z18,disp_z1,disp_z2,disp_z3,disp_z4,disp_z5,disp_z6,disp_z7,disp_z8,disp_z9,disp_z10,disp_z11,disp_z12,disp_z13,disp_z14,disp_z15,disp_z16,disp_z17,disp_z18,recovery_z1,recovery_z2,recovery_z3,recovery_z4,recovery_z5,recovery_z6,recovery_z7,recovery_z8,recovery_z9,recovery_z10,recovery_z11,recovery_z12,recovery_z13,recovery_z14,recovery_z15,recovery_z16,recovery_z17,recovery_z18,aerial_ttl_z2,aerial_ttl_z17,aerial_suc_z2,aerial_suc_z17,team_name
66jotyvbhtz5cjvhbby6luelm,Nico Williams,ATH,3czravw89omgc9o4s0w3l1bg5,8,11.0,10.0,25,2,1,0,1,0,0,4,0,2,10,7,0,14,2,3,2,1,1,0,0,11,4,36,2,0,0,1,1,8,1,25,5,2,37,9,3,46,5,2,11,3,0,15,5,0,15,3,0,0,0,0,4,5,0,12,25,0,0,0,0,0,0,0,0,6,0,2,0,1,2,1,0,2,0,0,3,0,0,3,0,0,1,0,0,1,0,1,2,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,3,0,0,3,0,0,4,0,1,5,0,0,1,0,0,0,0,0,1,0,0,4,0,0,3,2,4,9,0,0,3,2,1,6,1,0,13,0,0,17,4,3,18,6,0,10,3,2,3,0,0,0,1,0,1,Athletic Club
3n9jnuteyjx6w6dxviuead0b9,N. Pépé,VIL,74mcjsm72vr3l9pw2i4qfjchj,2,7.0,19.0,25,0,0,0,0,1,8,0,1,7,0,2,10,1,4,17,0,0,5,0,0,0,10,4,8,0,0,0,1,1,2,0,1,8,1,3,18,1,2,27,0,0,3,1,0,8,1,0,11,0,0,0,0,4,5,0,15,8,0,0,0,0,0,0,0,2,0,1,0,3,0,0,3,1,0,9,0,0,0,1,0,2,0,1,0,1,0,2,0,0,3,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,3,0,1,3,0,0,2,0,0,0,0,0,0,0,0,7,0,1,4,0,1,1,0,0,2,0,0,1,0,0,2,0,0,3,0,0,4,0,1,5,0,0,5,0,0,6,2,2,5,2,2,29,0,2,11,0,1,13,0,0,10,1,1,1,0,1,0,0,Villarreal CF
akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,OVI,clo928vcczjp0mczavs5o7p5k,8,2.0,22.0,25,0,0,17,0,2,34,0,1,65,1,1,30,0,2,12,0,0,3,0,0,1,7,0,28,0,0,0,1,0,4,0,0,4,0,0,4,0,0,6,0,0,2,0,0,3,0,0,1,0,0,0,0,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,4,1,2,16,0,2,6,1,0,3,0,0,2,0,0,0,0,0,1,1,1,9,0,2,6,1,0,2,0,0,2,0,0,0,0,0,1,0,2,10,0,0,6,0,0,5,0,0,0,0,0,0,0,2,4,0,1,6,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,1,1,0,0,2,0,0,12,0,3,20,1,2,12,0,5,5,0,0,0,0,0,1,5,2,2,0,Real Oviedo
7ubtan6a51o79w469zawrqqqd,Íñigo Ruíz de Galarreta,ATH,3czravw89omgc9o4s0w3l1bg5,8,8.0,16.0,25,0,1,0,1,5,7,5,20,6,11,24,19,12,16,10,1,0,0,0,0,4,18,1,4,0,0,3,1,0,1,1,8,8,2,4,3,1,0,0,0,5,2,1,3,1,0,0,0,0,0,0,0,8,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,5,3,5,4,1,5,1,1,4,1,0,0,0,1,0,0,3,3,4,0,4,0,1,4,0,0,4,0,0,0,0,1,0,1,3,0,0,1,0,2,3,2,1,1,2,0,0,0,0,0,0,1,0,2,4,1,2,0,2,0,2,1,0,0,0,0,0,0,0,1,0,3,2,1,1,2,1,1,0,0,1,0,0,0,1,3,2,3,14,12,13,12,15,5,17,12,2,12,4,0,0,0,0,0,0,0,Athletic Club
c29mprqv2ulztd22b6uckczx1,Dani Parejo,VIL,74mcjsm72vr3l9pw2i4qfjchj,2,8.0,10.0,25,2,3,0,4,19,7,9,27,6,8,11,3,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,5,3,2,4,0,3,4,0,3,0,0,0,0,0,1,0,0,1,2,2,2,3,0,2,1,0,3,0,0,0,0,0,0,1,0,2,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,2,3,1,6,10,1,6,4,4,2,1,4,0,0,1,0,0,0,3,0,3,0,Villarreal CF
d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,CEL,6f27yvbqcngegwsg2ozxxdj4,13,9.0,7.0,25,0,0,0,0,0,1,3,5,1,3,4,4,2,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,9,0,0,19,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,3,0,2,2,1,1,0,4,0,0,2,0,0,0,0,2,2,2,3,2,2,3,7,3,0,1,2,0,0,0,2,6,1,4,Real Club Celta de Vigo
60b3ef904dyvuh61cgkajcley,I. Chaira,OVI,clo928vcczjp0mczavs5o7p5k,8,11.0,7.0,25,1,0,0,4,1,0,2,1,0,6,2,0,3,3,1,2,0,1,0,0,9,1,16,1,0,0,0,1,3,0,15,3,0,12,2,1,10,1,0,3,1,0,5,1,0,1,1,0,0,0,0,7,6,1,8,18,0,0,0,0,0,1,0,0,1,0,1,0,0,3,1,0,6,0,0,7,2,1,0,0,0,1,0,0,1,0,0,3,1,0,5,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,3,1,1,2,0,0,1,0,0,1,0,0,1,0,0,2,0,0,3,1,0,4,0,0,1,1,0,4,0,0,16,6,0,9,2,0,10,4,0,6,2,0,1,0,0,1,5,0,4,Real Oviedo
2r4450bqkmpcf1ogmcfhvczmy,Natan,BET,ah8dala7suqqkj04n2l8xz4zd,8,6.0,4.0,24,21,2,2,27,8,0,23,6,1,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,1,2,2,0,3,1,0,3,2,0,1,1,0,0,0,0,2,2,0,2,1,0,2,0,0,1,1,0,1,0,0,0,0,0,3,4,1,4,3,1,4,1,0,4,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,14,3,3,18,11,0,13,3,1,4,2,1,2,0,0,0,0,0,11,8,7,2,Real Betis Balompié
routhh0ialijcg3egagouig9,Álvaro Valles,BET,ah8dala7suqqkj04n2l8xz4zd,8,1.0,1.0,24,6,136,2,3,23,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,2,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,4,0,4,0,Real Betis Balompié
ddvvwqxpsqqboupi3gx1ijhed,I. Williams,ATH,3czravw89omgc9o4s0w3l1bg5,8,7.0,9.0,24,0,0,1,0,0,1,0,1,1,1,1,9,2,1,13,0,0,1,0,1,1,14,1,30,0,0,0,4,0,4,1,0,4,3,2,11,4,1,11,0,0,2,0,0,2,0,0,2,0,0,0,1,4,0,2,19,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,1,8,0,0,7,0,0,4,2,3,4,1,1,7,2,5,5,1,1,6,0,0,1,1,7,0,2,Athletic Club
533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,RAY,3budh3j9xivsid3ptm8ptpy4k,8,5.0,24.0,24,0,8,16,2,32,32,2,45,35,0,7,7,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,6,1,1,10,0,0,0,0,0,0,0,0,2,0,1,0,8,1,4,7,0,1,8,0,0,0,0,0,0,0,0,0,1,0,6,1,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,2,4,11,1,0,4,0,0,4,0,0,0,0,0,0,0,1,9,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,2,2,12,6,11,21,2,13,10,2,4,6,0,0,1,0,0,0,12,6,9,6,Rayo Vallecano de Madrid
3e8mxxfs5q7gt4lg2beqpkwyd,Héctor Bellerín,BET,ah8dala7suqqkj04n2l8xz4zd,8,2.0,2.0,24,0,1,16,1,0,50,0,1,65,0,5,36,0,0,16,0,1,2,0,0,0,10,0,16,0,0,0,3,0,3,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,1,0,0,6,0,1,6,0,1,3,0,0,3,0,0,2,0,0,0,0,0,3,0,1,2,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,3,0,1,0,0,0,4,0,0,0,0,0,0,1,0,3,0,0,5,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,1,0,0,2,10,1,2,17,0,2,14,0,0,2,0,0,2,0,0,1,4,0,2,0,Real Betis Balompié
96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,BET,ah8dala7suqqkj04n2l8xz4zd,8,11.0,10.0,24,2,1,0,3,1,0,13,3,0,20,1,0,29,3,0,3,0,0,0,0,8,0,33,0,0,0,3,0,4,0,15,0,0,23,1,1,22,5,0,4,0,0,13,0,0,8,1,0,0,0,0,7,8,0,5,32,0,0,0,0,0,1,0,0,6,0,4,0,0,10,0,0,4,1,0,3,3,0,8,2,0,3,0,0,3,0,0,7,0,0,1,0,0,2,2,0,5,2,0,1,0,0,2,0,0,2,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,7,0,0,2,0,0,1,1,0,3,0,0,2,0,0,1,0,0,2,0,0,3,0,0,6,0,0,7,2,0,9,1,0,9,0,2,14,2,0,16,2,0,15,2,0,19,2,0,0,0,0,3,11,3,3,Real Betis Balompié
2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,ATM,4ku8o6uf87yd8iecdalipo6wd,2,1.0,13.0,24,11,159,8,5,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,Club Atlético de Madrid
7fmpgkx58o9pivo2bbnxxkt05,Aymeric Laporte,ATH,3czravw89omgc9o4s0w3l1bg5,8,6.0,14.0,24,12,4,1,54,31,2,64,43,5,29,15,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,4,2,0,5,1,4,4,2,1,0,1,0,0,0,0,0,0,0,3,1,0,4,0,2,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,7,3,0,1,1,2,1,4,1,1,0,0,0,0,0,0,1,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,21,19,4,8,7,2,7,5,1,1,0,0,0,0,0,11,15,9,9,Athletic Club
b91n9sdabth8oocdawayybdud,Andoni Gorosabel,ATH,3czravw89omgc9o4s0w3l1bg5,8,2.0,2.0,24,0,0,4,0,0,17,1,1,24,1,2,29,0,0,23,0,1,4,0,1,0,23,0,25,0,0,0,6,0,5,0,0,4,0,0,3,0,2,7,0,0,2,0,0,2,0,2,5,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,5,0,1,7,0,0,9,0,1,4,0,0,0,0,0,4,0,1,4,0,1,5,0,0,6,0,0,3,0,0,0,0,0,1,0,1,8,0,2,2,0,0,1,0,0,0,0,0,0,1,0,2,0,0,3,0,0,1,0,3,4,0,1,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,3,0,0,3,0,0,0,1,0,3,0,3,10,1,1,11,0,1,5,0,0,2,0,0,2,5,1,2,0,Athletic Club
4r6jcuotjs6rz8iwu20996z85,Marc Roca,BET,ah8dala7suqqkj04n2l8xz4zd,8,4.0,21.0,23,1,0,0,3,8,2,18,18,8,13,7,5,6,5,1,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,3,0,0,2,1,1,2,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,5,1,1,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,2,1,1,1,3,3,3,2,1,0,0,0,1,3,0,0,1,2,1,0,1,1,3,1,2,2,1,0,0,0,1,1,1,1,3,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,0,2,0,0,2,0,0,5,2,4,7,3,5,12,7,4,3,8,3,7,2,2,0,0,1,2,2,0,1,Real Betis Balompié
9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,CEL,6f27yvbqcngegwsg2ozxxdj4,13,4.0,20.0,23,34,4,0,64,17,0,80,31,1,53,11,0,14,2,0,0,0,0,1,0,8,0,3,0,1,0,3,0,0,0,7,0,0,1,0,1,2,0,0,4,0,0,1,0,0,2,0,0,0,0,0,2,5,2,0,9,0,0,0,0,0,0,0,0,0,0,6,2,0,6,2,0,0,0,0,5,0,0,1,0,0,0,0,0,5,1,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,5,2,0,5,2,0,3,0,0,1,0,0,0,0,0,1,0,0,2,5,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,1,0,21,9,0,20,17,2,13,11,2,13,2,0,2,0,0,0,0,0,13,4,7,4,Real Club Celta de Vigo
9h6xf4ac4rpsjpummcdx26z9,A. Batalla,RAY,3budh3j9xivsid3ptm8ptpy4k,8,1.0,13.0,23,13,246,11,5,38,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,Rayo Vallecano de Madrid
amjegysk3et638l4od103c7o5,Sergio Herrera,OSA,2l0ldgiwsgb8d6y3z0sfgjzyj,8,1.0,1.0,23,7,132,9,3,15,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,CA Osasuna
79n0dyjagmleor1fpwl25qql0,Javi Rodríguez,CEL,6f27yvbqcngegwsg2ozxxdj4,13,6.0,32.0,23,0,0,17,0,4,57,0,17,54,0,15,39,0,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,8,0,1,2,1,0,2,0,2,1,0,0,0,0,1,4,0,1,3,0,1,1,1,0,2,0,1,1,0,0,0,0,0,2,0,0,8,0,0,3,0,0,5,0,0,0,0,0,0,0,0,6,0,0,2,0,0,3,0,1,1,0,1,1,0,0,0,1,0,0,0,0,3,0,0,2,0,0,1,0,0,1,0,0,0,2,0,7,1,4,14,0,6,9,0,1,3,0,0,1,0,0,0,12,6,4,2,Real Club Celta de Vigo
c7i0lduij4vsnluxisdnaxsk5,Antonio Sivera,ALA,4dtdjgnpdq9uw4sdutti0vaar,2,1.0,1.0,23,8,133,10,6,28,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,Deportivo Alavés
5tc1y5n3h4ties7gbc3zd9j6y,Sergio Carreira,CEL,6f27yvbqcngegwsg2ozxxdj4,13,3.0,5.0,23,11,0,0,46,1,1,39,1,0,23,1,0,32,1,0,4,0,0,0,0,0,0,15,0,0,0,0,0,4,0,7,0,0,9,0,0,6,0,0,3,0,0,3,0,0,1,0,0,0,0,0,1,4,0,3,5,0,0,0,0,0,0,0,0,2,0,6,0,0,3,1,0,4,0,0,3,0,0,2,0,0,0,0,0,3,0,0,2,0,0,3,0,0,2,0,0,1,0,0,0,0,0,1,0,0,5,0,0,5,0,0,2,0,0,3,0,0,0,0,0,4,0,0,1,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,2,0,0,17,0,0,17,3,1,9,0,0,5,1,0,4,1,0,0,0,0,2,0,0,0,Real Club Celta de Vigo
vota9gwygxp3wc998tl7ldxx,David Soria,GET,1n1j0wsl763lq7ee1k0c11c02,10,1.0,13.0,23,7,129,10,5,15,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,Getafe CF
3n9jnuteyjx6w6dxviuead0b9,N. Pépé,VIL,74mcjsm72vr3l9pw2i4qfjchj,2,10.0,19.0,23,1,0,0,0,0,0,1,4,2,1,2,7,1,7,7,1,0,1,0,0,0,3,1,3,0,0,0,1,0,2,2,2,4,0,4,11,1,5,5,1,1,2,0,1,6,0,3,0,0,0,0,0,4,1,1,19,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,1,1,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,3,0,4,3,0,1,4,1,0,0,0,1,4,1,0,5,0,1,6,1,0,4,0,0,0,0,4,0,2,Villarreal CF
5f8kjgsaabn2li5r7bvpebbsa,Joan García,BAR,agh9ifb2mw3ivjusgedj7c3fe,8,1.0,13.0,22,9,164,7,4,24,6,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,5,6,7,7,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,FC Barcelona
evpjdko94awbqbbl5wl9hto7p,Marc Bartra,BET,ah8dala7suqqkj04n2l8xz4zd,8,5.0,5.0,22,0,3,9,0,15,32,0,14,37,1,8,21,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,1,0,4,0,0,0,0,0,0,0,0,1,0,4,1,8,2,6,9,0,6,2,2,0,1,0,1,0,0,0,0,3,0,6,2,0,1,0,3,1,2,0,0,0,1,0,0,0,0,0,6,0,1,1,3,0,4,6,0,0,2,0,0,0,0,0,0,0,0,3,2,4,5,1,0,0,0,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,15,3,11,14,3,2,8,0,2,5,0,1,0,0,0,0,10,5,8,1,Real Betis Balompié
amt4voyjzhnvr55t08hzlw50q,Pep Chavarría,RAY,3budh3j9xivsid3ptm8ptpy4k,8,3.0,3.0,22,19,1,0,36,0,1,44,3,1,31,1,0,23,1,0,1,0,0,0,0,19,0,31,0,0,0,2,0,5,0,9,0,1,8,2,0,6,0,0,4,0,0,3,1,0,1,0,0,1,0,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,10,1,2,7,1,1,3,0,0,2,1,0,4,0,1,0,0,0,7,0,2,4,1,1,2,0,0,1,1,0,1,0,1,0,0,0,2,1,0,3,1,0,6,1,0,2,0,0,0,1,0,0,0,0,4,2,0,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,2,0,0,0,0,0,20,2,0,29,4,0,16,2,0,10,4,0,1,0,1,0,0,0,10,0,2,0,Rayo Vallecano de Madrid
ekm47qd8w1x0456lm1tmf5re1,P. Gueye,VIL,74mcjsm72vr3l9pw2i4qfjchj,2,8.0,18.0,22,1,0,1,5,24,8,7,37,4,14,21,8,7,13,3,0,0,0,0,0,3,0,6,0,0,0,3,0,2,0,1,1,0,0,3,1,2,1,3,0,0,0,0,1,0,2,0,1,1,0,0,1,18,2,1,13,2,0,0,0,0,2,0,0,2,0,0,0,1,3,4,6,3,5,0,4,2,1,0,0,1,0,0,0,0,0,1,2,1,4,2,2,0,4,1,1,0,0,1,0,0,0,0,0,1,5,4,4,4,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,1,2,1,0,1,0,4,2,4,8,15,5,4,11,4,6,3,6,5,4,2,0,0,0,3,1,1,1,Villarreal CF
