week,match_id,team_code,Jersey Number,player_id,Team Formation,Team Player Formation,min,sec,minsec,team setp up,player on,formation change,second yellow,red card
9,t6q5ftwcnm8os0cb3stk1kic,ALA,4.0,28psc296gj3umo59qqha8jil1,17,7.0,22,30,22.5,0,0,1,0,0
10,y38fh1awgi9yuxppo1n61ous,ALA,4.0,28psc296gj3umo59qqha8jil1,2,8.0,71,39,71.6,1,0,0,0,0
11,144g7b7ez101gt3yczm0yblzo,ALA,4.0,28psc296gj3umo59qqha8jil1,2,8.0,78,37,78.6,1,0,0,0,0
12,16fj9cb2vp81vtnlvqdcoou1g,ALA,4.0,28psc296gj3umo59qqha8jil1,2,8.0,46,11,46.2,1,0,0,0,0
12,16fj9cb2vp81vtnlvqdcoou1g,ALA,4.0,28psc296gj3umo59qqha8jil1,2,8.0,35,18,35.3,0,0,1,0,0
13,1bpdzkqykdmb75z4uarby311w,ALA,4.0,28psc296gj3umo59qqha8jil1,2,8.0,82,22,82.4,1,0,0,0,0
14,1dk2hnl09qux7z4fqn1qxq238,ALA,4.0,28psc296gj3umo59qqha8jil1,7,10.0,71,31,71.5,1,0,0,0,0
15,1it612xdkwgzafk6n7xtzy8es,ALA,4.0,28psc296gj3umo59qqha8jil1,7,10.0,80,30,80.5,1,0,0,0,0
15,1it612xdkwgzafk6n7xtzy8es,ALA,4.0,28psc296gj3umo59qqha8jil1,7,10.0,16,43,16.7,0,0,1,0,0
16,1m7vig0k2tt5q9apse7108pas,ALA,4.0,28psc296gj3umo59qqha8jil1,7,10.0,69,59,70.0,1,0,0,0,0
16,1m7vig0k2tt5q9apse7108pas,ALA,4.0,28psc296gj3umo59qqha8jil1,2,8.0,15,29,15.5,0,0,1,0,0
17,1nppp2u47kuc6os6g0e21xp1w,ALA,4.0,28psc296gj3umo59qqha8jil1,7,10.0,77,8,77.1,1,0,0,0,0
17,1nppp2u47kuc6os6g0e21xp1w,ALA,4.0,28psc296gj3umo59qqha8jil1,4,7.0,12,24,12.4,0,0,1,0,0
18,1ts1vbi2mugv1401ifojdtqtw,ALA,4.0,28psc296gj3umo59qqha8jil1,7,10.0,47,40,47.7,1,0,0,0,0
20,1zkz16jzrxddg9c05edk2znys,ALA,4.0,28psc296gj3umo59qqha8jil1,7,10.0,0,34,0.6,0,1,0,0,0
20,1zkz16jzrxddg9c05edk2znys,ALA,4.0,28psc296gj3umo59qqha8jil1,7,10.0,26,5,26.1,0,0,1,0,0
20,1zkz16jzrxddg9c05edk2znys,ALA,4.0,28psc296gj3umo59qqha8jil1,2,8.0,14,54,14.9,0,0,1,0,0
23,2cbrliiyprq7a205rp3w1qz9w,ALA,4.0,28psc296gj3umo59qqha8jil1,2,4.0,0,16,0.3,0,1,0,0,0
23,2cbrliiyprq7a205rp3w1qz9w,ALA,4.0,28psc296gj3umo59qqha8jil1,2,4.0,36,41,36.7,0,0,1,0,0
24,2h7d8ukaxlbxzfalz2jej5us4,ALA,4.0,28psc296gj3umo59qqha8jil1,2,4.0,49,3,49.0,1,0,0,0,0
25,2j5gbrfdr52r652taci2oin84,ALA,4.0,28psc296gj3umo59qqha8jil1,2,4.0,11,34,11.6,0,1,0,0,0
25,2j5gbrfdr52r652taci2oin84,ALA,4.0,28psc296gj3umo59qqha8jil1,2,4.0,11,46,11.8,0,0,1,0,0
27,2rswicw0gb42ehlbg8gcvyjh0,ALA,4.0,28psc296gj3umo59qqha8jil1,2,8.0,0,4,0.1,0,1,0,0,0
27,2rswicw0gb42ehlbg8gcvyjh0,ALA,4.0,28psc296gj3umo59qqha8jil1,10,11.0,15,12,15.2,0,0,1,0,0
27,2rswicw0gb42ehlbg8gcvyjh0,ALA,4.0,28psc296gj3umo59qqha8jil1,10,11.0,19,29,19.5,0,0,1,0,0
29,3036nph9xhmltiks40aso8lck,ALA,4.0,28psc296gj3umo59qqha8jil1,2,11.0,48,41,48.7,0,1,0,0,0
29,3036nph9xhmltiks40aso8lck,ALA,4.0,28psc296gj3umo59qqha8jil1,11,11.0,6,4,6.1,0,0,1,0,0
31,36vy9cu402k8m0goxchkpmpzo,ALA,4.0,28psc296gj3umo59qqha8jil1,10,2.0,0,1,0.0,0,1,0,0,0
31,36vy9cu402k8m0goxchkpmpzo,ALA,4.0,28psc296gj3umo59qqha8jil1,2,11.0,14,4,14.1,0,0,1,0,0
32,38dsrz394cwn8gbxbm6ahnllg,ALA,4.0,28psc296gj3umo59qqha8jil1,10,11.0,34,1,34.0,0,1,0,0,0
33,3e4k0muk9qdqz748em5e5dtzo,ALA,4.0,28psc296gj3umo59qqha8jil1,10,11.0,63,46,63.8,1,0,0,0,0
34,3getgrlqh307l5da5tutqt3pw,ALA,4.0,28psc296gj3umo59qqha8jil1,10,11.0,64,53,64.9,1,0,0,0,0
35,3logguenlwy065aa7gb1hf3tg,ALA,4.0,28psc296gj3umo59qqha8jil1,10,7.0,21,41,21.7,0,1,0,0,0
35,3logguenlwy065aa7gb1hf3tg,ALA,4.0,28psc296gj3umo59qqha8jil1,10,11.0,15,0,15.0,0,0,1,0,0
35,3logguenlwy065aa7gb1hf3tg,ALA,4.0,28psc296gj3umo59qqha8jil1,11,11.0,17,25,17.4,0,0,1,0,0
36,3n65mnr76iym0yv9wmk1ug6c4,ALA,4.0,28psc296gj3umo59qqha8jil1,10,11.0,52,39,52.6,1,0,0,0,0
36,3n65mnr76iym0yv9wmk1ug6c4,ALA,4.0,28psc296gj3umo59qqha8jil1,11,10.0,12,25,12.4,0,0,1,0,0
37,3tkk80csb0shs70l1ucy03uok,ALA,4.0,28psc296gj3umo59qqha8jil1,12,8.0,70,2,70.0,1,0,0,0,0
38,3up18t49bq8thej74h5lgf0us,ALA,4.0,28psc296gj3umo59qqha8jil1,12,7.0,21,21,21.3,0,1,0,0,0
4,d3y8iv1iz7j4jz4loix4p9uc,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,8,11.0,0,7,0.1,0,1,0,0,0
4,d3y8iv1iz7j4jz4loix4p9uc,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,10,4.0,19,50,19.8,0,0,1,0,0
6,k7c27bcujfnarux79y4ike1g,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,96,6,96.1,1,0,0,0,0
7,nyhzbo7wncd07zhc7pysjris,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,7,6.0,66,46,66.8,1,0,0,0,0
7,nyhzbo7wncd07zhc7pysjris,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,17,11,17.2,0,0,1,0,0
7,nyhzbo7wncd07zhc7pysjris,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,13,55,13.9,0,0,1,0,0
8,pftv5ujrolgrr85ijlnj728k,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,8,6.0,74,5,74.1,1,0,0,0,0
8,pftv5ujrolgrr85ijlnj728k,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,8,6.0,13,3,13.0,0,0,1,0,0
8,pftv5ujrolgrr85ijlnj728k,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,8,6.0,12,34,12.6,0,0,1,0,0
9,t6q5ftwcnm8os0cb3stk1kic,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,12,4.0,70,32,70.5,1,0,0,0,0
9,t6q5ftwcnm8os0cb3stk1kic,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,17,4.0,22,30,22.5,0,0,1,0,0
10,y38fh1awgi9yuxppo1n61ous,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,47,0,47.0,1,0,0,0,0
13,1bpdzkqykdmb75z4uarby311w,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,97,28,97.5,1,0,0,0,0
14,1dk2hnl09qux7z4fqn1qxq238,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,7,6.0,71,32,71.5,1,0,0,0,0
14,1dk2hnl09qux7z4fqn1qxq238,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,7,6.0,11,47,11.8,0,0,1,0,0
14,1dk2hnl09qux7z4fqn1qxq238,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,15,40,15.7,0,0,1,0,0
15,1it612xdkwgzafk6n7xtzy8es,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,7,6.0,80,30,80.5,1,0,0,0,0
15,1it612xdkwgzafk6n7xtzy8es,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,7,6.0,16,44,16.7,0,0,1,0,0
15,1it612xdkwgzafk6n7xtzy8es,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,7,6.0,1,13,1.2,0,0,1,0,0
16,1m7vig0k2tt5q9apse7108pas,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,7,6.0,69,59,70.0,1,0,0,0,0
16,1m7vig0k2tt5q9apse7108pas,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,29,21,29.3,0,0,1,0,0
17,1nppp2u47kuc6os6g0e21xp1w,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,7,6.0,77,8,77.1,1,0,0,0,0
17,1nppp2u47kuc6os6g0e21xp1w,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,4,6.0,18,52,18.9,0,0,1,0,0
18,1ts1vbi2mugv1401ifojdtqtw,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,7,6.0,47,53,47.9,1,0,0,0,0
18,1ts1vbi2mugv1401ifojdtqtw,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,43,50,43.8,0,0,1,0,0
18,1ts1vbi2mugv1401ifojdtqtw,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,6,6.0,6,59,7.0,0,0,1,0,0
19,1uwb3z5cnpg9o84qdcr5r2o7o,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,8,6.0,59,6,59.1,1,0,0,0,0
19,1uwb3z5cnpg9o84qdcr5r2o7o,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,8,5.0,37,30,37.5,0,0,1,0,0
20,1zkz16jzrxddg9c05edk2znys,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,7,6.0,57,25,57.4,1,0,0,0,0
20,1zkz16jzrxddg9c05edk2znys,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,7,6.0,26,5,26.1,0,0,1,0,0
20,1zkz16jzrxddg9c05edk2znys,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,14,54,14.9,0,0,1,0,0
21,24ggs30od6yf2dz3uyz8zjlec,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,86,9,86.2,1,0,0,0,0
21,24ggs30od6yf2dz3uyz8zjlec,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,6,6.0,13,32,13.5,0,0,1,0,0
22,29q144duutijtrpdfzof1zims,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,65,7,65.1,1,0,0,0,0
22,29q144duutijtrpdfzof1zims,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,12,3,12.0,0,0,1,0,0
22,29q144duutijtrpdfzof1zims,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,8,6.0,23,4,23.1,0,0,1,0,0
23,2cbrliiyprq7a205rp3w1qz9w,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,62,32,62.5,1,0,0,0,0
23,2cbrliiyprq7a205rp3w1qz9w,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,36,41,36.7,0,0,1,0,0
24,2h7d8ukaxlbxzfalz2jej5us4,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,49,3,49.0,1,0,0,0,0
24,2h7d8ukaxlbxzfalz2jej5us4,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,57,10,57.2,0,0,1,0,0
26,2of0ec1j3qlwnm140nciptixg,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,63,55,63.9,1,0,0,0,0
26,2of0ec1j3qlwnm140nciptixg,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,10,4.0,27,8,27.1,0,0,1,0,0
26,2of0ec1j3qlwnm140nciptixg,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,8,32,8.5,0,0,1,0,0
27,2rswicw0gb42ehlbg8gcvyjh0,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,29,12,29.2,1,0,0,0,0
27,2rswicw0gb42ehlbg8gcvyjh0,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,41,57,42.0,0,0,1,0,0
27,2rswicw0gb42ehlbg8gcvyjh0,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,10,4.0,15,12,15.2,0,0,1,0,0
27,2rswicw0gb42ehlbg8gcvyjh0,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,10,4.0,13,46,13.8,0,0,1,1,0
29,3036nph9xhmltiks40aso8lck,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,2,6.0,48,42,48.7,1,0,0,0,0
32,38dsrz394cwn8gbxbm6ahnllg,ALA,5.0,7bs0ph4yksf6lvkg91u9nqzqi,10,4.0,16,6,16.1,0,1,0,0,0
1,15ir6pt6au1v00gtef02v4k,ALA,6.0,cme92rbmqszu51sjm99ho8a21,7,11.0,0,6,0.1,0,1,0,0,0
1,15ir6pt6au1v00gtef02v4k,ALA,6.0,cme92rbmqszu51sjm99ho8a21,21,8.0,8,24,8.4,0,0,1,0,0
2,5chzep0qs16scjx4m95i8owk,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,4.0,0,13,0.2,0,1,0,0,0
2,5chzep0qs16scjx4m95i8owk,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,4.0,18,59,19.0,0,0,1,0,0
2,5chzep0qs16scjx4m95i8owk,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,4.0,18,30,18.5,0,0,1,0,0
3,7kvwnpl7nq950703yan4bspg,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,3.0,1,1,1.0,0,1,0,0,0
3,7kvwnpl7nq950703yan4bspg,ALA,6.0,cme92rbmqszu51sjm99ho8a21,8,10.0,20,57,20.9,0,0,1,0,0
3,7kvwnpl7nq950703yan4bspg,ALA,6.0,cme92rbmqszu51sjm99ho8a21,7,10.0,9,17,9.3,0,0,1,0,0
3,7kvwnpl7nq950703yan4bspg,ALA,6.0,cme92rbmqszu51sjm99ho8a21,7,8.0,16,36,16.6,0,0,1,0,0
6,k7c27bcujfnarux79y4ike1g,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,4.0,96,6,96.1,1,0,0,0,0
8,pftv5ujrolgrr85ijlnj728k,ALA,6.0,cme92rbmqszu51sjm99ho8a21,8,4.0,0,15,0.2,0,1,0,0,0
8,pftv5ujrolgrr85ijlnj728k,ALA,6.0,cme92rbmqszu51sjm99ho8a21,8,4.0,13,3,13.0,0,0,1,0,0
8,pftv5ujrolgrr85ijlnj728k,ALA,6.0,cme92rbmqszu51sjm99ho8a21,8,4.0,12,34,12.6,0,0,1,0,0
10,y38fh1awgi9yuxppo1n61ous,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,4.0,27,1,27.0,0,1,0,0,0
10,y38fh1awgi9yuxppo1n61ous,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,4.0,11,47,11.8,0,0,1,0,0
11,144g7b7ez101gt3yczm0yblzo,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,10.0,36,23,36.4,0,1,0,0,0
13,1bpdzkqykdmb75z4uarby311w,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,2.0,15,23,15.4,0,1,0,0,0
14,1dk2hnl09qux7z4fqn1qxq238,ALA,6.0,cme92rbmqszu51sjm99ho8a21,7,10.0,0,1,0.0,0,1,0,0,0
14,1dk2hnl09qux7z4fqn1qxq238,ALA,6.0,cme92rbmqszu51sjm99ho8a21,7,10.0,11,47,11.8,0,0,1,0,0
14,1dk2hnl09qux7z4fqn1qxq238,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,8.0,15,40,15.7,0,0,1,0,0
15,1it612xdkwgzafk6n7xtzy8es,ALA,6.0,cme92rbmqszu51sjm99ho8a21,7,4.0,80,30,80.5,1,0,0,0,0
16,1m7vig0k2tt5q9apse7108pas,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,8.0,13,52,13.9,0,1,0,0,0
19,1uwb3z5cnpg9o84qdcr5r2o7o,ALA,6.0,cme92rbmqszu51sjm99ho8a21,8,8.0,0,2,0.0,0,1,0,0,0
19,1uwb3z5cnpg9o84qdcr5r2o7o,ALA,6.0,cme92rbmqszu51sjm99ho8a21,8,4.0,37,30,37.5,0,0,1,0,0
20,1zkz16jzrxddg9c05edk2znys,ALA,6.0,cme92rbmqszu51sjm99ho8a21,7,8.0,0,13,0.2,0,1,0,0,0
20,1zkz16jzrxddg9c05edk2znys,ALA,6.0,cme92rbmqszu51sjm99ho8a21,7,8.0,26,5,26.1,0,0,1,0,0
20,1zkz16jzrxddg9c05edk2znys,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,4.0,14,54,14.9,0,0,1,0,0
21,24ggs30od6yf2dz3uyz8zjlec,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,7.0,0,1,0.0,0,1,0,0,0
21,24ggs30od6yf2dz3uyz8zjlec,ALA,6.0,cme92rbmqszu51sjm99ho8a21,6,8.0,13,32,13.5,0,0,1,0,0
22,29q144duutijtrpdfzof1zims,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,7.0,0,1,0.0,0,1,0,0,0
22,29q144duutijtrpdfzof1zims,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,4.0,12,3,12.0,0,0,1,0,0
22,29q144duutijtrpdfzof1zims,ALA,6.0,cme92rbmqszu51sjm99ho8a21,8,4.0,23,4,23.1,0,0,1,0,0
24,2h7d8ukaxlbxzfalz2jej5us4,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,4.0,57,10,57.2,0,1,0,0,0
25,2j5gbrfdr52r652taci2oin84,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,8.0,0,1,0.0,0,1,0,0,0
25,2j5gbrfdr52r652taci2oin84,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,8.0,11,46,11.8,0,0,1,0,0
26,2of0ec1j3qlwnm140nciptixg,ALA,6.0,cme92rbmqszu51sjm99ho8a21,10,11.0,18,11,18.2,0,1,0,0,0
26,2of0ec1j3qlwnm140nciptixg,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,8.0,8,32,8.5,0,0,1,0,0
27,2rswicw0gb42ehlbg8gcvyjh0,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,11.0,0,1,0.0,0,1,0,0,0
27,2rswicw0gb42ehlbg8gcvyjh0,ALA,6.0,cme92rbmqszu51sjm99ho8a21,10,7.0,15,12,15.2,0,0,1,0,0
27,2rswicw0gb42ehlbg8gcvyjh0,ALA,6.0,cme92rbmqszu51sjm99ho8a21,10,7.0,12,18,12.3,0,0,1,1,0
30,31mkjysd2ypln9u9s88ge8qhg,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,9.0,0,1,0.0,0,1,0,0,0
30,31mkjysd2ypln9u9s88ge8qhg,ALA,6.0,cme92rbmqszu51sjm99ho8a21,11,8.0,8,30,8.5,0,0,1,0,0
30,31mkjysd2ypln9u9s88ge8qhg,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,4.0,15,5,15.1,0,0,1,0,0
31,36vy9cu402k8m0goxchkpmpzo,ALA,6.0,cme92rbmqszu51sjm99ho8a21,10,7.0,20,2,20.0,0,1,0,0,0
31,36vy9cu402k8m0goxchkpmpzo,ALA,6.0,cme92rbmqszu51sjm99ho8a21,2,4.0,14,4,14.1,0,0,1,0,0
33,3e4k0muk9qdqz748em5e5dtzo,ALA,6.0,cme92rbmqszu51sjm99ho8a21,10,8.0,19,51,19.8,0,1,0,0,0
34,3getgrlqh307l5da5tutqt3pw,ALA,6.0,cme92rbmqszu51sjm99ho8a21,10,7.0,10,30,10.5,0,1,0,0,0
34,3getgrlqh307l5da5tutqt3pw,ALA,6.0,cme92rbmqszu51sjm99ho8a21,11,7.0,25,47,25.8,0,0,1,0,0
35,3logguenlwy065aa7gb1hf3tg,ALA,6.0,cme92rbmqszu51sjm99ho8a21,10,7.0,0,11,0.2,0,1,0,0,0
35,3logguenlwy065aa7gb1hf3tg,ALA,6.0,cme92rbmqszu51sjm99ho8a21,11,10.0,17,25,17.4,0,0,1,0,0
38,3up18t49bq8thej74h5lgf0us,ALA,6.0,cme92rbmqszu51sjm99ho8a21,12,8.0,12,7,12.1,0,1,0,0,0
1,15ir6pt6au1v00gtef02v4k,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,7,7.0,89,52,89.9,1,0,0,0,0
2,5chzep0qs16scjx4m95i8owk,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,2,7.0,61,48,61.8,1,0,0,0,0
2,5chzep0qs16scjx4m95i8owk,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,2,7.0,18,59,19.0,0,0,1,0,0
2,5chzep0qs16scjx4m95i8owk,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,2,2.0,18,30,18.5,0,0,1,0,0
3,7kvwnpl7nq950703yan4bspg,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,2,7.0,61,10,61.2,1,0,0,0,0
3,7kvwnpl7nq950703yan4bspg,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,8,7.0,20,57,20.9,0,0,1,0,0
3,7kvwnpl7nq950703yan4bspg,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,7,7.0,9,17,9.3,0,0,1,0,0
3,7kvwnpl7nq950703yan4bspg,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,7,7.0,16,36,16.6,0,0,1,0,0
4,d3y8iv1iz7j4jz4loix4p9uc,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,8,7.0,47,7,47.1,1,0,0,0,0
5,e7g814p4n7r5gtpdqewz89p0,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,4,10.0,60,55,60.9,1,0,0,0,0
5,e7g814p4n7r5gtpdqewz89p0,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,4,10.0,13,26,13.4,0,0,1,0,0
5,e7g814p4n7r5gtpdqewz89p0,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,2,7.0,26,44,26.7,0,0,1,0,0
6,k7c27bcujfnarux79y4ike1g,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,2,7.0,50,5,50.1,0,1,0,0,0
7,nyhzbo7wncd07zhc7pysjris,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,7,7.0,66,46,66.8,1,0,0,0,0
7,nyhzbo7wncd07zhc7pysjris,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,2,7.0,17,11,17.2,0,0,1,0,0
7,nyhzbo7wncd07zhc7pysjris,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,2,2.0,13,55,13.9,0,0,1,0,0
8,pftv5ujrolgrr85ijlnj728k,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,8,7.0,37,32,37.5,0,1,0,0,0
8,pftv5ujrolgrr85ijlnj728k,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,8,7.0,13,3,13.0,0,0,1,0,0
8,pftv5ujrolgrr85ijlnj728k,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,8,7.0,12,34,12.6,0,0,1,0,0
9,t6q5ftwcnm8os0cb3stk1kic,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,12,2.0,10,21,10.4,0,1,0,0,0
9,t6q5ftwcnm8os0cb3stk1kic,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,17,2.0,22,30,22.5,0,0,1,0,0
10,y38fh1awgi9yuxppo1n61ous,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,2,7.0,58,12,58.2,1,0,0,0,0
11,144g7b7ez101gt3yczm0yblzo,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,2,7.0,36,12,36.2,0,1,0,0,0
12,16fj9cb2vp81vtnlvqdcoou1g,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,2,7.0,0,1,0.0,0,1,0,0,0
12,16fj9cb2vp81vtnlvqdcoou1g,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,2,7.0,42,19,42.3,0,0,1,0,0
12,16fj9cb2vp81vtnlvqdcoou1g,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,18,2.0,8,14,8.2,0,0,1,0,0
13,1bpdzkqykdmb75z4uarby311w,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,2,7.0,63,12,63.2,1,0,0,0,0
14,1dk2hnl09qux7z4fqn1qxq238,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,7,7.0,9,28,9.5,0,1,0,0,0
14,1dk2hnl09qux7z4fqn1qxq238,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,7,7.0,11,47,11.8,0,0,1,0,0
14,1dk2hnl09qux7z4fqn1qxq238,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,2,7.0,15,40,15.7,0,0,1,0,0
15,1it612xdkwgzafk6n7xtzy8es,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,7,7.0,24,57,25.0,0,1,0,0,0
15,1it612xdkwgzafk6n7xtzy8es,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,7,7.0,16,44,16.7,0,0,1,0,0
15,1it612xdkwgzafk6n7xtzy8es,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,7,7.0,1,13,1.2,0,0,1,0,0
16,1m7vig0k2tt5q9apse7108pas,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,7,7.0,0,1,0.0,0,1,0,0,0
16,1m7vig0k2tt5q9apse7108pas,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,2,7.0,29,21,29.3,0,0,1,0,0
17,1nppp2u47kuc6os6g0e21xp1w,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,7,7.0,31,8,31.1,0,1,0,0,0
17,1nppp2u47kuc6os6g0e21xp1w,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,4,10.0,18,52,18.9,0,0,1,0,0
18,1ts1vbi2mugv1401ifojdtqtw,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,7,7.0,0,13,0.2,0,1,0,0,0
18,1ts1vbi2mugv1401ifojdtqtw,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,2,7.0,43,50,43.8,0,0,1,0,0
18,1ts1vbi2mugv1401ifojdtqtw,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,6,7.0,6,59,7.0,0,0,1,0,0
19,1uwb3z5cnpg9o84qdcr5r2o7o,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,8,7.0,59,6,59.1,1,0,0,0,0
19,1uwb3z5cnpg9o84qdcr5r2o7o,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,8,7.0,37,30,37.5,0,0,1,0,0
20,1zkz16jzrxddg9c05edk2znys,ALA,7.0,bb2v7p23g1w8kb3nhuuwnil4a,7,7.0,57,25,57.4,1,0,0,0,0
